Disease_Name,DOID,Gene_Symbol
craniofacial abnormality,DOID:10334,MSX1
craniofacial abnormality,DOID:10334,MSX2
craniofacial abnormality,DOID:10334,TRIM37
craniofacial abnormality,DOID:10334,NF1
craniofacial abnormality,DOID:10334,NOTCH1
craniofacial abnormality,DOID:10334,PAX3
craniofacial abnormality,DOID:10334,PAX6
craniofacial abnormality,DOID:10334,PDGFRA
craniofacial abnormality,DOID:10334,PHEX
craniofacial abnormality,DOID:10334,PITX2
craniofacial abnormality,DOID:10334,MASP1
craniofacial abnormality,DOID:10334,PTCH1
craniofacial abnormality,DOID:10334,PTEN
craniofacial abnormality,DOID:10334,PTPN11
craniofacial abnormality,DOID:10334,RAD23B
craniofacial abnormality,DOID:10334,RYK
craniofacial abnormality,DOID:10334,SIM2
craniofacial abnormality,DOID:10334,SIX1
craniofacial abnormality,DOID:10334,SKI
craniofacial abnormality,DOID:10334,SOS1
craniofacial abnormality,DOID:10334,SOX9
craniofacial abnormality,DOID:10334,SP100
craniofacial abnormality,DOID:10334,SRP68
craniofacial abnormality,DOID:10334,SURF1
craniofacial abnormality,DOID:10334,TBX1
craniofacial abnormality,DOID:10334,TBCE
craniofacial abnormality,DOID:10334,TCF4
craniofacial abnormality,DOID:10334,TCOF1
craniofacial abnormality,DOID:10334,TFAP2A
craniofacial abnormality,DOID:10334,TFAP2B
craniofacial abnormality,DOID:10334,TGFB2
craniofacial abnormality,DOID:10334,TGFBR2
craniofacial abnormality,DOID:10334,THRB
craniofacial abnormality,DOID:10334,TRPS1
craniofacial abnormality,DOID:10334,UBE3A
craniofacial abnormality,DOID:10334,UFD1L
craniofacial abnormality,DOID:10334,ZNF202
craniofacial abnormality,DOID:10334,ALX1
craniofacial abnormality,DOID:10334,FZD4
craniofacial abnormality,DOID:10334,TP63
craniofacial abnormality,DOID:10334,MBTPS1
craniofacial abnormality,DOID:10334,FADD
craniofacial abnormality,DOID:10334,ITGB1BP1
craniofacial abnormality,DOID:10334,NRXN1
craniofacial abnormality,DOID:10334,GTF2IRD1
craniofacial abnormality,DOID:10334,HDAC4
craniofacial abnormality,DOID:10334,KIAA0586
craniofacial abnormality,DOID:10334,GPC6
craniofacial abnormality,DOID:10334,ATP6AP2
craniofacial abnormality,DOID:10334,CD96
craniofacial abnormality,DOID:10334,DCAF7
craniofacial abnormality,DOID:10334,SPRY2
craniofacial abnormality,DOID:10334,IRX5
craniofacial abnormality,DOID:10334,ZMPSTE24
craniofacial abnormality,DOID:10334,DLL3
craniofacial abnormality,DOID:10334,RAI1
craniofacial abnormality,DOID:10334,KIF3A
craniofacial abnormality,DOID:10334,B4GALT7
craniofacial abnormality,DOID:10334,TRP53
craniofacial abnormality,DOID:10334,SLC35D1
craniofacial abnormality,DOID:10334,SATB2
craniofacial abnormality,DOID:10334,NIPBL
craniofacial abnormality,DOID:10334,SETBP1
craniofacial abnormality,DOID:10334,B3GAT3
craniofacial abnormality,DOID:10334,SALL3
craniofacial abnormality,DOID:10334,SEC61A1
craniofacial abnormality,DOID:10334,RAX
craniofacial abnormality,DOID:10334,VSX1
craniofacial abnormality,DOID:10334,LEF1
craniofacial abnormality,DOID:10334,CRLF3
craniofacial abnormality,DOID:10334,TMCO1
craniofacial abnormality,DOID:10334,BNC2
craniofacial abnormality,DOID:10334,SCN3B
craniofacial abnormality,DOID:10334,ADAP2
craniofacial abnormality,DOID:10334,ANKH
craniofacial abnormality,DOID:10334,SALL4
craniofacial abnormality,DOID:10334,ALX4
craniofacial abnormality,DOID:10334,SOX9A
craniofacial abnormality,DOID:10334,STRA6
craniofacial abnormality,DOID:10334,NSD1
craniofacial abnormality,DOID:10334,COLEC11
craniofacial abnormality,DOID:10334,MLPH
craniofacial abnormality,DOID:10334,ATAD5
craniofacial abnormality,DOID:10334,UXS1
craniofacial abnormality,DOID:10334,PBX4
craniofacial abnormality,DOID:10334,RNF135
craniofacial abnormality,DOID:10334,ZIC5
craniofacial abnormality,DOID:10334,FOXP2
craniofacial abnormality,DOID:10334,CHST14
craniofacial abnormality,DOID:10334,LRRC37B
craniofacial abnormality,DOID:10334,RAB39B
craniofacial abnormality,DOID:10334,GSC
craniofacial abnormality,DOID:10334,UNC45B
craniofacial abnormality,DOID:10334,CNTN4
craniofacial abnormality,DOID:10334,ESCO2
craniofacial abnormality,DOID:10334,KANSL1
craniofacial abnormality,DOID:10334,SH3PXD2B
craniofacial abnormality,DOID:10334,FAM83H
craniofacial abnormality,DOID:10334,FOXF2A
craniofacial abnormality,DOID:10334,DPRXP4
craniofacial abnormality,DOID:10334,RPS17P3
craniofacial abnormality,DOID:10334,GATA-2
craniofacial abnormality,DOID:10334,HYDIN2
craniofacial abnormality,DOID:10334,C17ORF42
craniofacial abnormality,DOID:10334,C6orf105
craniofacial abnormality,DOID:10334,IMP5
craniofacial abnormality,DOID:10334,LOC400590
craniofacial abnormality,DOID:10334,LOC646021
craniofacial abnormality,DOID:10334,LOC646030
craniofacial abnormality,DOID:10334,SH3GLP2
craniofacial abnormality,DOID:10334,SUZ12P
blepharophimosis,DOID:10348,FOXL2
natural killer cell leukemia,DOID:1035,FASLG
natural killer cell leukemia,DOID:1035,CXCR1
breast cyst,DOID:10350,IGF1
breast cyst,DOID:10350,IGFBP3
breast fibrocystic disease,DOID:10354,BRCA1
breast fibrocystic disease,DOID:10354,CYP11A1
breast fibrocystic disease,DOID:10354,CYP17A1
breast fibrocystic disease,DOID:10354,CYP19A1
breast fibrocystic disease,DOID:10354,GSTM1
breast fibrocystic disease,DOID:10354,GSTP1
breast fibrocystic disease,DOID:10354,HSD17B1
breast fibrocystic disease,DOID:10354,TNF
chronic leukemia,DOID:1036,NAT1
chronic leukemia,DOID:1036,NAT2
chronic leukemia,DOID:1036,ABL1
chronic leukemia,DOID:1036,PARP1
chronic leukemia,DOID:1036,AKT1
chronic leukemia,DOID:1036,ALK
chronic leukemia,DOID:1036,ALOX5
chronic leukemia,DOID:1036,APAF1
chronic leukemia,DOID:1036,BIRC5
chronic leukemia,DOID:1036,APOE
chronic leukemia,DOID:1036,FAS
chronic leukemia,DOID:1036,FASLG
chronic leukemia,DOID:1036,ARNTL
chronic leukemia,DOID:1036,ATM
chronic leukemia,DOID:1036,ATR
chronic leukemia,DOID:1036,BAK1
chronic leukemia,DOID:1036,BAX
chronic leukemia,DOID:1036,CCND1
chronic leukemia,DOID:1036,BCL2
chronic leukemia,DOID:1036,BCL2A1
chronic leukemia,DOID:1036,BCL2L1
chronic leukemia,DOID:1036,BCL2L2
chronic leukemia,DOID:1036,BCL6
chronic leukemia,DOID:1036,BCL7A
chronic leukemia,DOID:1036,BCR
chronic leukemia,DOID:1036,BID
chronic leukemia,DOID:1036,BLM
chronic leukemia,DOID:1036,CXCR5
chronic leukemia,DOID:1036,BRCA1
chronic leukemia,DOID:1036,BRCA2
chronic leukemia,DOID:1036,BUB1B
chronic leukemia,DOID:1036,CAPN2
chronic leukemia,DOID:1036,CAPN3
chronic leukemia,DOID:1036,CASP1
chronic leukemia,DOID:1036,CASP2
chronic leukemia,DOID:1036,CASP3
chronic leukemia,DOID:1036,CASP4
chronic leukemia,DOID:1036,CASP5
chronic leukemia,DOID:1036,CASP6
chronic leukemia,DOID:1036,CASP7
chronic leukemia,DOID:1036,CASP8
chronic leukemia,DOID:1036,CASP9
chronic leukemia,DOID:1036,CASP10
chronic leukemia,DOID:1036,RUNX1
chronic leukemia,DOID:1036,CCNH
chronic leukemia,DOID:1036,CD4
chronic leukemia,DOID:1036,CD5
chronic leukemia,DOID:1036,CD28
chronic leukemia,DOID:1036,TNFSF8
chronic leukemia,DOID:1036,CD38
chronic leukemia,DOID:1036,CD40
chronic leukemia,DOID:1036,CD70
chronic leukemia,DOID:1036,CD79A
chronic leukemia,DOID:1036,CD79B
chronic leukemia,DOID:1036,CD81
chronic leukemia,DOID:1036,CDC6
chronic leukemia,DOID:1036,CDC25C
chronic leukemia,DOID:1036,CDH1
chronic leukemia,DOID:1036,CDK6
chronic leukemia,DOID:1036,CHUK
chronic leukemia,DOID:1036,CCR7
chronic leukemia,DOID:1036,CCR8
chronic leukemia,DOID:1036,CCBP2
chronic leukemia,DOID:1036,CPT1B
chronic leukemia,DOID:1036,CPT2
chronic leukemia,DOID:1036,CRY1
chronic leukemia,DOID:1036,CRY2
chronic leukemia,DOID:1036,MAPK14
chronic leukemia,DOID:1036,CSF2
chronic leukemia,DOID:1036,CSF3
chronic leukemia,DOID:1036,CTLA4
chronic leukemia,DOID:1036,CYP1A1
chronic leukemia,DOID:1036,CYP1A2
chronic leukemia,DOID:1036,CYP1B1
chronic leukemia,DOID:1036,CYP2B6
chronic leukemia,DOID:1036,CYP2C19
chronic leukemia,DOID:1036,CYP2C8
chronic leukemia,DOID:1036,CYP2C9
chronic leukemia,DOID:1036,CYP2C18
chronic leukemia,DOID:1036,CYP2D6
chronic leukemia,DOID:1036,CYP2E1
chronic leukemia,DOID:1036,CYP3A5
chronic leukemia,DOID:1036,CYP4B1
chronic leukemia,DOID:1036,CYP21A2
chronic leukemia,DOID:1036,NQO1
chronic leukemia,DOID:1036,DOK1
chronic leukemia,DOID:1036,RCAN1
chronic leukemia,DOID:1036,E2F2
chronic leukemia,DOID:1036,EDN1
chronic leukemia,DOID:1036,EGF
chronic leukemia,DOID:1036,EGFR
chronic leukemia,DOID:1036,ENO2
chronic leukemia,DOID:1036,EPHX1
chronic leukemia,DOID:1036,EPHX2
chronic leukemia,DOID:1036,EPO
chronic leukemia,DOID:1036,ERCC1
chronic leukemia,DOID:1036,ERCC2
chronic leukemia,DOID:1036,ERCC3
chronic leukemia,DOID:1036,ERCC4
chronic leukemia,DOID:1036,ERCC5
chronic leukemia,DOID:1036,ERCC6
chronic leukemia,DOID:1036,EZH2
chronic leukemia,DOID:1036,FCGR2A
chronic leukemia,DOID:1036,FCGR3A
chronic leukemia,DOID:1036,FGF4
chronic leukemia,DOID:1036,FLT3
chronic leukemia,DOID:1036,XRCC6
chronic leukemia,DOID:1036,GATA2
chronic leukemia,DOID:1036,GNAS
chronic leukemia,DOID:1036,GNB3
chronic leukemia,DOID:1036,GPX1
chronic leukemia,DOID:1036,GPX2
chronic leukemia,DOID:1036,GPX3
chronic leukemia,DOID:1036,GPX4
chronic leukemia,DOID:1036,GSTA1
chronic leukemia,DOID:1036,GSTA2
chronic leukemia,DOID:1036,GSTM1
chronic leukemia,DOID:1036,GSTM3
chronic leukemia,DOID:1036,GSTP1
chronic leukemia,DOID:1036,GSTT1
chronic leukemia,DOID:1036,GSTZ1
chronic leukemia,DOID:1036,GTF2E1
chronic leukemia,DOID:1036,GZMB
chronic leukemia,DOID:1036,HFE
chronic leukemia,DOID:1036,HLA-A
chronic leukemia,DOID:1036,HLA-B
chronic leukemia,DOID:1036,HLA-C
chronic leukemia,DOID:1036,HLA-DPB1
chronic leukemia,DOID:1036,HLA-DQA1
chronic leukemia,DOID:1036,HLA-DQB1
chronic leukemia,DOID:1036,HLA-DRB1
chronic leukemia,DOID:1036,HLA-DRB3
chronic leukemia,DOID:1036,HLA-DRB4
chronic leukemia,DOID:1036,HLA-DRB5
chronic leukemia,DOID:1036,HSPA6
chronic leukemia,DOID:1036,ICAM1
chronic leukemia,DOID:1036,SP110
chronic leukemia,DOID:1036,IFNA1
chronic leukemia,DOID:1036,IFNA2
chronic leukemia,DOID:1036,IFNG
chronic leukemia,DOID:1036,IFNGR1
chronic leukemia,DOID:1036,IFNGR2
chronic leukemia,DOID:1036,IGF2R
chronic leukemia,DOID:1036,IGH@
chronic leukemia,DOID:1036,IGHV@
chronic leukemia,DOID:1036,IKBKB
chronic leukemia,DOID:1036,IL1A
chronic leukemia,DOID:1036,IL1B
chronic leukemia,DOID:1036,IL1R1
chronic leukemia,DOID:1036,IL1RN
chronic leukemia,DOID:1036,IL2
chronic leukemia,DOID:1036,IL3
chronic leukemia,DOID:1036,IL4
chronic leukemia,DOID:1036,IL4R
chronic leukemia,DOID:1036,IL5
chronic leukemia,DOID:1036,IL5RA
chronic leukemia,DOID:1036,IL6
chronic leukemia,DOID:1036,IL6R
chronic leukemia,DOID:1036,IL6ST
chronic leukemia,DOID:1036,IL8
chronic leukemia,DOID:1036,IL9
chronic leukemia,DOID:1036,IL10
chronic leukemia,DOID:1036,IL10RA
chronic leukemia,DOID:1036,IL10RB
chronic leukemia,DOID:1036,IL12A
chronic leukemia,DOID:1036,IL12B
chronic leukemia,DOID:1036,IL12RB1
chronic leukemia,DOID:1036,IL12RB2
chronic leukemia,DOID:1036,IL13
chronic leukemia,DOID:1036,IL15
chronic leukemia,DOID:1036,IL16
chronic leukemia,DOID:1036,TNFRSF9
chronic leukemia,DOID:1036,IL18
chronic leukemia,DOID:1036,INHBC
chronic leukemia,DOID:1036,IRF4
chronic leukemia,DOID:1036,IRF5
chronic leukemia,DOID:1036,ITGA3
chronic leukemia,DOID:1036,ITGA4
chronic leukemia,DOID:1036,ITGAE
chronic leukemia,DOID:1036,ITGB4
chronic leukemia,DOID:1036,JAK2
chronic leukemia,DOID:1036,JAK3
chronic leukemia,DOID:1036,KDR
chronic leukemia,DOID:1036,KIR2DL1
chronic leukemia,DOID:1036,KIR2DL2
chronic leukemia,DOID:1036,KIR2DL3
chronic leukemia,DOID:1036,KIR2DL4
chronic leukemia,DOID:1036,KIR2DS1
chronic leukemia,DOID:1036,KIR2DS3
chronic leukemia,DOID:1036,KIR2DS4
chronic leukemia,DOID:1036,KIR2DS5
chronic leukemia,DOID:1036,KIR3DL1
chronic leukemia,DOID:1036,KIR3DL2
chronic leukemia,DOID:1036,KIR3DS1
chronic leukemia,DOID:1036,KRT1
chronic leukemia,DOID:1036,LAMA2
chronic leukemia,DOID:1036,LIG1
chronic leukemia,DOID:1036,LIG3
chronic leukemia,DOID:1036,LIG4
chronic leukemia,DOID:1036,LMO2
chronic leukemia,DOID:1036,LRP2
chronic leukemia,DOID:1036,LRP4
chronic leukemia,DOID:1036,LTA
chronic leukemia,DOID:1036,SMAD7
chronic leukemia,DOID:1036,MCL1
chronic leukemia,DOID:1036,MCM4
chronic leukemia,DOID:1036,MCM5
chronic leukemia,DOID:1036,MDM2
chronic leukemia,DOID:1036,MEFV
chronic leukemia,DOID:1036,MGMT
chronic leukemia,DOID:1036,MLL
chronic leukemia,DOID:1036,MMP8
chronic leukemia,DOID:1036,MMP9
chronic leukemia,DOID:1036,MMP10
chronic leukemia,DOID:1036,MMP14
chronic leukemia,DOID:1036,MPL
chronic leukemia,DOID:1036,MRE11A
chronic leukemia,DOID:1036,MSH2
chronic leukemia,DOID:1036,MTHFR
chronic leukemia,DOID:1036,MTRR
chronic leukemia,DOID:1036,MYC
chronic leukemia,DOID:1036,MYH11
chronic leukemia,DOID:1036,NBN
chronic leukemia,DOID:1036,NFKB1
chronic leukemia,DOID:1036,NFKB2
chronic leukemia,DOID:1036,NFKBIA
chronic leukemia,DOID:1036,NFKBIE
chronic leukemia,DOID:1036,NFRKB
chronic leukemia,DOID:1036,NOS2
chronic leukemia,DOID:1036,OPRM1
chronic leukemia,DOID:1036,ORM1
chronic leukemia,DOID:1036,ORM2
chronic leukemia,DOID:1036,P2RX7
chronic leukemia,DOID:1036,PDCD1
chronic leukemia,DOID:1036,PDGFRA
chronic leukemia,DOID:1036,PDGFRB
chronic leukemia,DOID:1036,PER1
chronic leukemia,DOID:1036,ABCB1
chronic leukemia,DOID:1036,PIM1
chronic leukemia,DOID:1036,PML
chronic leukemia,DOID:1036,POLB
chronic leukemia,DOID:1036,POLE
chronic leukemia,DOID:1036,PPP2R5C
chronic leukemia,DOID:1036,PRKDC
chronic leukemia,DOID:1036,PTCH1
chronic leukemia,DOID:1036,PTGS2
chronic leukemia,DOID:1036,PTK2
chronic leukemia,DOID:1036,RAD1
chronic leukemia,DOID:1036,RAD21
chronic leukemia,DOID:1036,RAD23B
chronic leukemia,DOID:1036,RAD51
chronic leukemia,DOID:1036,RAG1
chronic leukemia,DOID:1036,RAG2
chronic leukemia,DOID:1036,RAP1GAP
chronic leukemia,DOID:1036,RBL2
chronic leukemia,DOID:1036,REL
chronic leukemia,DOID:1036,RELA
chronic leukemia,DOID:1036,RELB
chronic leukemia,DOID:1036,REV3L
chronic leukemia,DOID:1036,CCL2
chronic leukemia,DOID:1036,XCL1
chronic leukemia,DOID:1036,CXCL12
chronic leukemia,DOID:1036,SELL
chronic leukemia,DOID:1036,SELP
chronic leukemia,DOID:1036,SELPLG
chronic leukemia,DOID:1036,SLC22A1
chronic leukemia,DOID:1036,SOD2
chronic leukemia,DOID:1036,SPI1
chronic leukemia,DOID:1036,TRB@
chronic leukemia,DOID:1036,TFRC
chronic leukemia,DOID:1036,TGFB1
chronic leukemia,DOID:1036,THBS1
chronic leukemia,DOID:1036,TLR1
chronic leukemia,DOID:1036,TLR2
chronic leukemia,DOID:1036,TLR4
chronic leukemia,DOID:1036,TNF
chronic leukemia,DOID:1036,TNFRSF1B
chronic leukemia,DOID:1036,TOP2A
chronic leukemia,DOID:1036,TP53
chronic leukemia,DOID:1036,TP53BP1
chronic leukemia,DOID:1036,TP73
chronic leukemia,DOID:1036,TRAF2
chronic leukemia,DOID:1036,TRAF3
chronic leukemia,DOID:1036,TRAF5
chronic leukemia,DOID:1036,TRAF6
chronic leukemia,DOID:1036,TNFSF4
chronic leukemia,DOID:1036,TYMS
chronic leukemia,DOID:1036,TYR
chronic leukemia,DOID:1036,VCAM1
chronic leukemia,DOID:1036,VDR
chronic leukemia,DOID:1036,VEGFA
chronic leukemia,DOID:1036,WRN
chronic leukemia,DOID:1036,WT1
chronic leukemia,DOID:1036,XPC
chronic leukemia,DOID:1036,XRCC1
chronic leukemia,DOID:1036,XRCC2
chronic leukemia,DOID:1036,XRCC3
chronic leukemia,DOID:1036,XRCC4
chronic leukemia,DOID:1036,XRCC5
chronic leukemia,DOID:1036,ZBTB16
chronic leukemia,DOID:1036,IL1R2
chronic leukemia,DOID:1036,CXCR4
chronic leukemia,DOID:1036,D13S25
chronic leukemia,DOID:1036,KLRC4
chronic leukemia,DOID:1036,RAD54L
chronic leukemia,DOID:1036,FOXN1
chronic leukemia,DOID:1036,MADD
chronic leukemia,DOID:1036,TNFSF11
chronic leukemia,DOID:1036,AKR1C3
chronic leukemia,DOID:1036,SOCS1
chronic leukemia,DOID:1036,TRADD
chronic leukemia,DOID:1036,RIPK1
chronic leukemia,DOID:1036,TNFSF14
chronic leukemia,DOID:1036,TNFSF13
chronic leukemia,DOID:1036,TNFSF10
chronic leukemia,DOID:1036,TNFSF9
chronic leukemia,DOID:1036,TNFRSF14
chronic leukemia,DOID:1036,RIPK2
chronic leukemia,DOID:1036,FADD
chronic leukemia,DOID:1036,TNFRSF18
chronic leukemia,DOID:1036,TNFRSF11A
chronic leukemia,DOID:1036,TNFRSF10D
chronic leukemia,DOID:1036,TNFRSF10C
chronic leukemia,DOID:1036,TNFRSF10B
chronic leukemia,DOID:1036,TNFRSF10A
chronic leukemia,DOID:1036,IL1RL2
chronic leukemia,DOID:1036,CFLAR
chronic leukemia,DOID:1036,PER3
chronic leukemia,DOID:1036,PER2
chronic leukemia,DOID:1036,BCL10
chronic leukemia,DOID:1036,TNFSF18
chronic leukemia,DOID:1036,PDCD5
chronic leukemia,DOID:1036,SLC28A2
chronic leukemia,DOID:1036,SLC28A1
chronic leukemia,DOID:1036,EXO1
chronic leukemia,DOID:1036,IL1RL1
chronic leukemia,DOID:1036,AURKB
chronic leukemia,DOID:1036,BCL7C
chronic leukemia,DOID:1036,ABCG2
chronic leukemia,DOID:1036,FHL5
chronic leukemia,DOID:1036,TP53I3
chronic leukemia,DOID:1036,MDC1
chronic leukemia,DOID:1036,N4BP1
chronic leukemia,DOID:1036,ESPL1
chronic leukemia,DOID:1036,FARP2
chronic leukemia,DOID:1036,CASP8AP2
chronic leukemia,DOID:1036,TANK
chronic leukemia,DOID:1036,BCL2L10
chronic leukemia,DOID:1036,BCL2L11
chronic leukemia,DOID:1036,RAD50
chronic leukemia,DOID:1036,TLR6
chronic leukemia,DOID:1036,NOD1
chronic leukemia,DOID:1036,SEC23B
chronic leukemia,DOID:1036,TNFSF13B
chronic leukemia,DOID:1036,CAPN9
chronic leukemia,DOID:1036,CCL27
chronic leukemia,DOID:1036,HPSE
chronic leukemia,DOID:1036,TOPBP1
chronic leukemia,DOID:1036,RCAN3
chronic leukemia,DOID:1036,CHEK2
chronic leukemia,DOID:1036,POLI
chronic leukemia,DOID:1036,SP140
chronic leukemia,DOID:1036,NLRP1
chronic leukemia,DOID:1036,CARD8
chronic leukemia,DOID:1036,SF3B1
chronic leukemia,DOID:1036,TNFRSF13B
chronic leukemia,DOID:1036,LILRA4
chronic leukemia,DOID:1036,CASP14
chronic leukemia,DOID:1036,PRKD2
chronic leukemia,DOID:1036,ULK3
chronic leukemia,DOID:1036,POLL
chronic leukemia,DOID:1036,IGHV3-21
chronic leukemia,DOID:1036,IGHV1-69
chronic leukemia,DOID:1036,ICOS
chronic leukemia,DOID:1036,STRN4
chronic leukemia,DOID:1036,IL19
chronic leukemia,DOID:1036,GMNN
chronic leukemia,DOID:1036,IRAK4
chronic leukemia,DOID:1036,CPA4
chronic leukemia,DOID:1036,TNFRSF12A
chronic leukemia,DOID:1036,REV1
chronic leukemia,DOID:1036,USP47
chronic leukemia,DOID:1036,ACOXL
chronic leukemia,DOID:1036,NLRP2
chronic leukemia,DOID:1036,KIR2DL5A
chronic leukemia,DOID:1036,AICDA
chronic leukemia,DOID:1036,GRAMD1B
chronic leukemia,DOID:1036,ENPP5
chronic leukemia,DOID:1036,SLC28A3
chronic leukemia,DOID:1036,NOD2
chronic leukemia,DOID:1036,DCLRE1C
chronic leukemia,DOID:1036,CPEB1
chronic leukemia,DOID:1036,TLR10
chronic leukemia,DOID:1036,ZNF527
chronic leukemia,DOID:1036,ESCO1
chronic leukemia,DOID:1036,TNFRSF13C
chronic leukemia,DOID:1036,KIR3DL3
chronic leukemia,DOID:1036,ARL11
chronic leukemia,DOID:1036,NLRP13
chronic leukemia,DOID:1036,NLRP8
chronic leukemia,DOID:1036,NLRP5
chronic leukemia,DOID:1036,RPL13P2
chronic leukemia,DOID:1036,HIPK4
chronic leukemia,DOID:1036,NLRP4
chronic leukemia,DOID:1036,ESCO2
chronic leukemia,DOID:1036,ZNF169
chronic leukemia,DOID:1036,NLRP11
chronic leukemia,DOID:1036,NLRP14
chronic leukemia,DOID:1036,MIR143
chronic leukemia,DOID:1036,MIR145
chronic leukemia,DOID:1036,MIR16-1
chronic leukemia,DOID:1036,KIR2DP1
chronic leukemia,DOID:1036,KIR2DS2
chronic leukemia,DOID:1036,CLLS1
chronic leukemia,DOID:1036,CLLS3
chronic leukemia,DOID:1036,CLLS4
chronic leukemia,DOID:1036,CLLS5
chronic leukemia,DOID:1036,BCL1
chronic leukemia,DOID:1036,BIRC4
chronic leukemia,DOID:1036,CDC45L
chronic leukemia,DOID:1036,HLA
chronic leukemia,DOID:1036,IGHV
chronic leukemia,DOID:1036,IL8RA
chronic leukemia,DOID:1036,IL8RB
chronic leukemia,DOID:1036,Intergenic
chronic leukemia,DOID:1036,ORC3L
chronic leukemia,DOID:1036,ORC4L
chronic leukemia,DOID:1036,TP73L
chronic leukemia,DOID:1036,VEGF
lymphoblastic leukemia,DOID:1037,NAT1
lymphoblastic leukemia,DOID:1037,NAT2
lymphoblastic leukemia,DOID:1037,ABL1
lymphoblastic leukemia,DOID:1037,ACAA1
lymphoblastic leukemia,DOID:1037,ACP5
lymphoblastic leukemia,DOID:1037,ADRB2
lymphoblastic leukemia,DOID:1037,ALOX12
lymphoblastic leukemia,DOID:1037,ALOX5
lymphoblastic leukemia,DOID:1037,ALOX5AP
lymphoblastic leukemia,DOID:1037,ALOX12B
lymphoblastic leukemia,DOID:1037,ALOX15
lymphoblastic leukemia,DOID:1037,ALOX15B
lymphoblastic leukemia,DOID:1037,ALPL
lymphoblastic leukemia,DOID:1037,APEX1
lymphoblastic leukemia,DOID:1037,APOA2
lymphoblastic leukemia,DOID:1037,APOB
lymphoblastic leukemia,DOID:1037,SERPINC1
lymphoblastic leukemia,DOID:1037,CCND1
lymphoblastic leukemia,DOID:1037,BCR
lymphoblastic leukemia,DOID:1037,CFB
lymphoblastic leukemia,DOID:1037,BGLAP
lymphoblastic leukemia,DOID:1037,BMI1
lymphoblastic leukemia,DOID:1037,BPI
lymphoblastic leukemia,DOID:1037,C1QBP
lymphoblastic leukemia,DOID:1037,SERPING1
lymphoblastic leukemia,DOID:1037,C1QA
lymphoblastic leukemia,DOID:1037,C1QB
lymphoblastic leukemia,DOID:1037,C1QC
lymphoblastic leukemia,DOID:1037,C1S
lymphoblastic leukemia,DOID:1037,C2
lymphoblastic leukemia,DOID:1037,C3
lymphoblastic leukemia,DOID:1037,C4BPA
lymphoblastic leukemia,DOID:1037,C4BPB
lymphoblastic leukemia,DOID:1037,C5
lymphoblastic leukemia,DOID:1037,C5AR1
lymphoblastic leukemia,DOID:1037,C6
lymphoblastic leukemia,DOID:1037,C7
lymphoblastic leukemia,DOID:1037,C8A
lymphoblastic leukemia,DOID:1037,C8B
lymphoblastic leukemia,DOID:1037,C8G
lymphoblastic leukemia,DOID:1037,C9
lymphoblastic leukemia,DOID:1037,DDR1
lymphoblastic leukemia,DOID:1037,RUNX1
lymphoblastic leukemia,DOID:1037,CBS
lymphoblastic leukemia,DOID:1037,CCND3
lymphoblastic leukemia,DOID:1037,CD14
lymphoblastic leukemia,DOID:1037,CD28
lymphoblastic leukemia,DOID:1037,CD80
lymphoblastic leukemia,DOID:1037,CD40
lymphoblastic leukemia,DOID:1037,CDA
lymphoblastic leukemia,DOID:1037,CDK4
lymphoblastic leukemia,DOID:1037,CDKN2A
lymphoblastic leukemia,DOID:1037,CDKN2B
lymphoblastic leukemia,DOID:1037,CEBPA
lymphoblastic leukemia,DOID:1037,CEBPE
lymphoblastic leukemia,DOID:1037,CLCA1
lymphoblastic leukemia,DOID:1037,CCR1
lymphoblastic leukemia,DOID:1037,CCR3
lymphoblastic leukemia,DOID:1037,CCR4
lymphoblastic leukemia,DOID:1037,CCR6
lymphoblastic leukemia,DOID:1037,CCR7
